"","time","length","track","channel","note","notename","velocity","track_name","angle","radius","size"
"929",179000,220,6,4,73,"c#''",80,"A. PIANO 1",5.54031837274273,72.2222222222222,1.17643358241334
"930",179250,220,6,4,63,"d#'",80,"A. PIANO 1",5.54805624756499,62.962962962963,1.17643358241334
"931",179250,220,6,4,75,"d#''",80,"A. PIANO 1",5.54805624756499,74.0740740740741,1.17643358241334
"932",180500,222,6,4,63,"d#'",80,"A. PIANO 1",5.58674562167632,62.962962962963,1.18176890947857
"933",180500,222,6,4,75,"d#''",80,"A. PIANO 1",5.58674562167632,74.0740740740741,1.18176890947857
"934",180750,224,6,4,65,"f'",80,"A. PIANO 1",5.59448349649859,64.8148148148148,1.18708025718164
"935",180750,224,6,4,77,"f''",80,"A. PIANO 1",5.59448349649859,75.9259259259259,1.18708025718164
"936",181250,220,6,4,63,"d#'",80,"A. PIANO 1",5.60995924614312,62.962962962963,1.17643358241334
"937",181250,220,6,4,75,"d#''",80,"A. PIANO 1",5.60995924614312,74.0740740740741,1.17643358241334
"938",181500,222,6,4,65,"f'",80,"A. PIANO 1",5.61769712096539,64.8148148148148,1.18176890947857
"939",181500,222,6,4,77,"f''",80,"A. PIANO 1",5.61769712096539,75.9259259259259,1.18176890947857
"940",182000,472,6,4,68,"g#'",80,"A. PIANO 1",5.63317287060992,67.5925925925926,1.72316582282267
"941",182000,472,6,4,80,"g#''",80,"A. PIANO 1",5.63317287060992,78.7037037037037,1.72316582282267
"942",20000,732,7,5,55,"g",80,"MUTED GTR",0.61902998578131,55.5555555555556,2.14591054295827
"943",20000,732,7,5,59,"b",80,"MUTED GTR",0.61902998578131,59.2592592592593,2.14591054295827
"944",20000,732,7,5,62,"d'",80,"MUTED GTR",0.61902998578131,62.037037037037,2.14591054295827
"945",20750,234,7,5,55,"g",80,"MUTED GTR",0.642243610248109,55.5555555555556,1.21328827773609
"946",20750,234,7,5,59,"b",80,"MUTED GTR",0.642243610248109,59.2592592592593,1.21328827773609
"947",20750,234,7,5,67,"g'",80,"MUTED GTR",0.642243610248109,66.6666666666667,1.21328827773609
"948",24000,734,7,5,48,"c",80,"MUTED GTR",0.742835982937572,49.0740740740741,2.14884011502944
"949",24000,734,7,5,55,"g",80,"MUTED GTR",0.742835982937572,55.5555555555556,2.14884011502944
"950",24000,734,7,5,60,"c'",80,"MUTED GTR",0.742835982937572,60.1851851851852,2.14884011502944
"951",24750,234,7,5,48,"c",80,"MUTED GTR",0.766049607404371,49.0740740740741,1.21328827773609
"952",24750,234,7,5,55,"g",80,"MUTED GTR",0.766049607404371,55.5555555555556,1.21328827773609
"953",24750,234,7,5,60,"c'",80,"MUTED GTR",0.766049607404371,60.1851851851852,1.21328827773609
"954",24750,234,7,5,64,"e'",80,"MUTED GTR",0.766049607404371,63.8888888888889,1.21328827773609
"955",28000,742,7,5,52,"e",80,"MUTED GTR",0.866641980093834,52.7777777777778,2.16051867991944
"956",28000,742,7,5,59,"b",80,"MUTED GTR",0.866641980093834,59.2592592592593,2.16051867991944
"957",28000,742,7,5,64,"e'",80,"MUTED GTR",0.866641980093834,63.8888888888889,2.16051867991944
"958",28000,742,7,5,67,"g'",80,"MUTED GTR",0.866641980093834,66.6666666666667,2.16051867991944
"959",28750,242,7,5,52,"e",80,"MUTED GTR",0.889855604560633,52.7777777777778,1.23385395051962
"960",28750,242,7,5,59,"b",80,"MUTED GTR",0.889855604560633,59.2592592592593,1.23385395051962
"961",28750,242,7,5,64,"e'",80,"MUTED GTR",0.889855604560633,63.8888888888889,1.23385395051962
"962",28750,242,7,5,67,"g'",80,"MUTED GTR",0.889855604560633,66.6666666666667,1.23385395051962
"963",32000,250,7,5,62,"d'",80,"MUTED GTR",0.990447977250096,62.037037037037,1.25408241257661
"964",32000,250,7,5,66,"f#'",80,"MUTED GTR",0.990447977250096,65.7407407407407,1.25408241257661
"965",52000,732,7,5,55,"g",80,"MUTED GTR",1.60947796303141,55.5555555555556,2.14591054295827
"966",52000,732,7,5,59,"b",80,"MUTED GTR",1.60947796303141,59.2592592592593,2.14591054295827
"967",52000,732,7,5,67,"g'",80,"MUTED GTR",1.60947796303141,66.6666666666667,2.14591054295827
"968",52750,234,7,5,55,"g",80,"MUTED GTR",1.63269158749821,55.5555555555556,1.21328827773609
"969",52750,234,7,5,59,"b",80,"MUTED GTR",1.63269158749821,59.2592592592593,1.21328827773609
"970",52750,234,7,5,67,"g'",80,"MUTED GTR",1.63269158749821,66.6666666666667,1.21328827773609
"971",56000,734,7,5,48,"c",80,"MUTED GTR",1.73328396018767,49.0740740740741,2.14884011502944
"972",56000,734,7,5,55,"g",80,"MUTED GTR",1.73328396018767,55.5555555555556,2.14884011502944
"973",56000,734,7,5,60,"c'",80,"MUTED GTR",1.73328396018767,60.1851851851852,2.14884011502944
"974",56000,734,7,5,67,"g'",80,"MUTED GTR",1.73328396018767,66.6666666666667,2.14884011502944
"975",56750,234,7,5,48,"c",80,"MUTED GTR",1.75649758465447,49.0740740740741,1.21328827773609
"976",56750,234,7,5,55,"g",80,"MUTED GTR",1.75649758465447,55.5555555555556,1.21328827773609
"977",56750,234,7,5,60,"c'",80,"MUTED GTR",1.75649758465447,60.1851851851852,1.21328827773609
"978",56750,234,7,5,67,"g'",80,"MUTED GTR",1.75649758465447,66.6666666666667,1.21328827773609
"979",60000,742,7,5,52,"e",80,"MUTED GTR",1.85708995734393,52.7777777777778,2.16051867991944
"980",60000,742,7,5,59,"b",80,"MUTED GTR",1.85708995734393,59.2592592592593,2.16051867991944
"981",60000,742,7,5,64,"e'",80,"MUTED GTR",1.85708995734393,63.8888888888889,2.16051867991944
"982",60000,742,7,5,67,"g'",80,"MUTED GTR",1.85708995734393,66.6666666666667,2.16051867991944
"983",60750,242,7,5,52,"e",80,"MUTED GTR",1.88030358181073,52.7777777777778,1.23385395051962
"984",60750,242,7,5,59,"b",80,"MUTED GTR",1.88030358181073,59.2592592592593,1.23385395051962
"985",60750,242,7,5,64,"e'",80,"MUTED GTR",1.88030358181073,63.8888888888889,1.23385395051962
"986",60750,242,7,5,67,"g'",80,"MUTED GTR",1.88030358181073,66.6666666666667,1.23385395051962
"987",64000,250,7,5,62,"d'",80,"MUTED GTR",1.98089595450019,62.037037037037,1.25408241257661
"988",64000,250,7,5,66,"f#'",80,"MUTED GTR",1.98089595450019,65.7407407407407,1.25408241257661
"989",64000,250,7,5,69,"a'",80,"MUTED GTR",1.98089595450019,68.5185185185185,1.25408241257661
"990",68000,472,7,5,55,"g",80,"MUTED GTR",2.10470195165645,55.5555555555556,1.72316582282267
"991",68000,472,7,5,62,"d'",80,"MUTED GTR",2.10470195165645,62.037037037037,1.72316582282267
"992",68000,472,7,5,67,"g'",80,"MUTED GTR",2.10470195165645,66.6666666666667,1.72316582282267
"993",68500,230,7,5,55,"g",80,"MUTED GTR",2.12017770130099,55.5555555555556,1.20287359341339
"994",68500,230,7,5,62,"d'",80,"MUTED GTR",2.12017770130099,62.037037037037,1.20287359341339
"995",68500,230,7,5,67,"g'",80,"MUTED GTR",2.12017770130099,66.6666666666667,1.20287359341339
"996",68750,232,7,5,55,"g",80,"MUTED GTR",2.12791557612325,55.5555555555556,1.2080921584513
"997",68750,232,7,5,62,"d'",80,"MUTED GTR",2.12791557612325,62.037037037037,1.2080921584513
"998",68750,232,7,5,67,"g'",80,"MUTED GTR",2.12791557612325,66.6666666666667,1.2080921584513
"999",69500,232,7,5,55,"g",80,"MUTED GTR",2.15112920059005,55.5555555555556,1.2080921584513
"1000",69500,232,7,5,62,"d'",80,"MUTED GTR",2.15112920059005,62.037037037037,1.2080921584513
"1001",69500,232,7,5,67,"g'",80,"MUTED GTR",2.15112920059005,66.6666666666667,1.2080921584513
"1002",70250,232,7,5,55,"g",80,"MUTED GTR",2.17434282505685,55.5555555555556,1.2080921584513
"1003",70250,232,7,5,62,"d'",80,"MUTED GTR",2.17434282505685,62.037037037037,1.2080921584513
"1004",70250,232,7,5,67,"g'",80,"MUTED GTR",2.17434282505685,66.6666666666667,1.2080921584513
"1005",70500,232,7,5,55,"g",80,"MUTED GTR",2.18208069987912,55.5555555555556,1.2080921584513
"1006",70500,232,7,5,62,"d'",80,"MUTED GTR",2.18208069987912,62.037037037037,1.2080921584513
"1007",70500,232,7,5,67,"g'",80,"MUTED GTR",2.18208069987912,66.6666666666667,1.2080921584513
"1008",71000,232,7,5,55,"g",80,"MUTED GTR",2.19755644952365,55.5555555555556,1.2080921584513
"1009",71000,232,7,5,59,"b",80,"MUTED GTR",2.19755644952365,59.2592592592593,1.2080921584513
"1010",71000,232,7,5,62,"d'",80,"MUTED GTR",2.19755644952365,62.037037037037,1.2080921584513
"1011",72000,732,7,5,48,"c",80,"MUTED GTR",2.22850794881272,49.0740740740741,2.14591054295827
"1012",72000,732,7,5,55,"g",80,"MUTED GTR",2.22850794881272,55.5555555555556,2.14591054295827
"1013",72000,732,7,5,60,"c'",80,"MUTED GTR",2.22850794881272,60.1851851851852,2.14591054295827
"1014",72750,732,7,5,48,"c",80,"MUTED GTR",2.25172157327952,49.0740740740741,2.14591054295827
"1015",72750,732,7,5,55,"g",80,"MUTED GTR",2.25172157327952,55.5555555555556,2.14591054295827
"1016",72750,732,7,5,60,"c'",80,"MUTED GTR",2.25172157327952,60.1851851851852,2.14591054295827
"1017",73500,732,7,5,48,"c",80,"MUTED GTR",2.27493519774631,49.0740740740741,2.14591054295827
"1018",73500,732,7,5,55,"g",80,"MUTED GTR",2.27493519774631,55.5555555555556,2.14591054295827
"1019",73500,732,7,5,60,"c'",80,"MUTED GTR",2.27493519774631,60.1851851851852,2.14591054295827
"1020",74250,234,7,5,48,"c",80,"MUTED GTR",2.29814882221311,49.0740740740741,1.21328827773609
"1021",74250,234,7,5,55,"g",80,"MUTED GTR",2.29814882221311,55.5555555555556,1.21328827773609
"1022",74250,234,7,5,60,"c'",80,"MUTED GTR",2.29814882221311,60.1851851851852,1.21328827773609
"1023",74500,116,7,5,48,"c",80,"MUTED GTR",2.30588669703538,49.0740740740741,0.854250157539209
"1024",74500,116,7,5,55,"g",80,"MUTED GTR",2.30588669703538,55.5555555555556,0.854250157539209
"1025",74500,116,7,5,60,"c'",80,"MUTED GTR",2.30588669703538,60.1851851851852,0.854250157539209
"1026",75000,234,7,5,48,"c",80,"MUTED GTR",2.32136244667991,49.0740740740741,1.21328827773609
"1027",75000,234,7,5,55,"g",80,"MUTED GTR",2.32136244667991,55.5555555555556,1.21328827773609
"1028",75000,234,7,5,60,"c'",80,"MUTED GTR",2.32136244667991,60.1851851851852,1.21328827773609
"1029",76000,500,7,5,52,"e",80,"MUTED GTR",2.35231394596898,52.7777777777778,1.77354035619941
"1030",76000,500,7,5,59,"b",80,"MUTED GTR",2.35231394596898,59.2592592592593,1.77354035619941
"1031",76000,500,7,5,64,"e'",80,"MUTED GTR",2.35231394596898,63.8888888888889,1.77354035619941
"1032",76500,250,7,5,52,"e",80,"MUTED GTR",2.36778969561351,52.7777777777778,1.25408241257661
"1033",76500,250,7,5,59,"b",80,"MUTED GTR",2.36778969561351,59.2592592592593,1.25408241257661
"1034",76500,250,7,5,64,"e'",80,"MUTED GTR",2.36778969561351,63.8888888888889,1.25408241257661
"1035",76750,500,7,5,52,"e",80,"MUTED GTR",2.37552757043578,52.7777777777778,1.77354035619941
"1036",76750,500,7,5,59,"b",80,"MUTED GTR",2.37552757043578,59.2592592592593,1.77354035619941
"1037",76750,500,7,5,67,"g'",80,"MUTED GTR",2.37552757043578,66.6666666666667,1.77354035619941
"1038",77500,250,7,5,52,"e",80,"MUTED GTR",2.39874119490258,52.7777777777778,1.25408241257661
"1039",77500,250,7,5,59,"b",80,"MUTED GTR",2.39874119490258,59.2592592592593,1.25408241257661
"1040",77500,250,7,5,67,"g'",80,"MUTED GTR",2.39874119490258,66.6666666666667,1.25408241257661
"1041",77750,250,7,5,52,"e",80,"MUTED GTR",2.40647906972484,52.7777777777778,1.25408241257661
"1042",77750,250,7,5,59,"b",80,"MUTED GTR",2.40647906972484,59.2592592592593,1.25408241257661
"1043",77750,250,7,5,67,"g'",80,"MUTED GTR",2.40647906972484,66.6666666666667,1.25408241257661
"1044",78250,250,7,5,52,"e",80,"MUTED GTR",2.42195481936938,52.7777777777778,1.25408241257661
"1045",78250,250,7,5,59,"b",80,"MUTED GTR",2.42195481936938,59.2592592592593,1.25408241257661
"1046",78250,250,7,5,67,"g'",80,"MUTED GTR",2.42195481936938,66.6666666666667,1.25408241257661
"1047",78500,250,7,5,52,"e",80,"MUTED GTR",2.42969269419164,52.7777777777778,1.25408241257661
"1048",78500,250,7,5,59,"b",80,"MUTED GTR",2.42969269419164,59.2592592592593,1.25408241257661
"1049",78500,250,7,5,67,"g'",80,"MUTED GTR",2.42969269419164,66.6666666666667,1.25408241257661
"1050",79000,750,7,5,52,"e",80,"MUTED GTR",2.44516844383617,52.7777777777778,2.17213445546124
"1051",79000,750,7,5,59,"b",80,"MUTED GTR",2.44516844383617,59.2592592592593,2.17213445546124
"1052",79000,750,7,5,67,"g'",80,"MUTED GTR",2.44516844383617,66.6666666666667,2.17213445546124
"1053",80000,480,7,5,50,"d",80,"MUTED GTR",2.47611994312524,50.9259259259259,1.73770756436899
"1054",80000,480,7,5,57,"a",80,"MUTED GTR",2.47611994312524,57.4074074074074,1.73770756436899
"1055",80000,480,7,5,62,"d'",80,"MUTED GTR",2.47611994312524,62.037037037037,1.73770756436899
"1056",80000,480,7,5,66,"f#'",80,"MUTED GTR",2.47611994312524,65.7407407407407,1.73770756436899
"1057",80750,480,7,5,50,"d",80,"MUTED GTR",2.49933356759204,50.9259259259259,1.73770756436899
"1058",80750,480,7,5,57,"a",80,"MUTED GTR",2.49933356759204,57.4074074074074,1.73770756436899
"1059",80750,480,7,5,62,"d'",80,"MUTED GTR",2.49933356759204,62.037037037037,1.73770756436899
"1060",80750,480,7,5,66,"f#'",80,"MUTED GTR",2.49933356759204,65.7407407407407,1.73770756436899
"1061",81500,478,7,5,50,"d",80,"MUTED GTR",2.52254719205884,50.9259259259259,1.73408356133289
"1062",81500,478,7,5,57,"a",80,"MUTED GTR",2.52254719205884,57.4074074074074,1.73408356133289
"1063",81500,478,7,5,62,"d'",80,"MUTED GTR",2.52254719205884,62.037037037037,1.73408356133289
"1064",81500,478,7,5,66,"f#'",80,"MUTED GTR",2.52254719205884,65.7407407407407,1.73408356133289
"1065",82250,480,7,5,50,"d",80,"MUTED GTR",2.54576081652564,50.9259259259259,1.73770756436899
"1066",82250,480,7,5,57,"a",80,"MUTED GTR",2.54576081652564,57.4074074074074,1.73770756436899
"1067",82250,480,7,5,62,"d'",80,"MUTED GTR",2.54576081652564,62.037037037037,1.73770756436899
"1068",82250,480,7,5,66,"f#'",80,"MUTED GTR",2.54576081652564,65.7407407407407,1.73770756436899
"1069",83000,728,7,5,50,"d",80,"MUTED GTR",2.56897444099244,50.9259259259259,2.1400393676797
"1070",83000,728,7,5,57,"a",80,"MUTED GTR",2.56897444099244,57.4074074074074,2.1400393676797
"1071",83000,728,7,5,62,"d'",80,"MUTED GTR",2.56897444099244,62.037037037037,2.1400393676797
"1072",83000,728,7,5,66,"f#'",80,"MUTED GTR",2.56897444099244,65.7407407407407,2.1400393676797
"1073",84000,472,7,5,55,"g",80,"MUTED GTR",2.5999259402815,55.5555555555556,1.72316582282267
"1074",84000,472,7,5,62,"d'",80,"MUTED GTR",2.5999259402815,62.037037037037,1.72316582282267
"1075",84000,472,7,5,67,"g'",80,"MUTED GTR",2.5999259402815,66.6666666666667,1.72316582282267
"1076",84500,230,7,5,55,"g",80,"MUTED GTR",2.61540168992603,55.5555555555556,1.20287359341339
"1077",84500,230,7,5,62,"d'",80,"MUTED GTR",2.61540168992603,62.037037037037,1.20287359341339
"1078",84500,230,7,5,67,"g'",80,"MUTED GTR",2.61540168992603,66.6666666666667,1.20287359341339
"1079",84750,232,7,5,55,"g",80,"MUTED GTR",2.6231395647483,55.5555555555556,1.2080921584513
"1080",84750,232,7,5,62,"d'",80,"MUTED GTR",2.6231395647483,62.037037037037,1.2080921584513
"1081",84750,232,7,5,67,"g'",80,"MUTED GTR",2.6231395647483,66.6666666666667,1.2080921584513
"1082",85500,232,7,5,55,"g",80,"MUTED GTR",2.6463531892151,55.5555555555556,1.2080921584513
"1083",85500,232,7,5,62,"d'",80,"MUTED GTR",2.6463531892151,62.037037037037,1.2080921584513
"1084",85500,232,7,5,67,"g'",80,"MUTED GTR",2.6463531892151,66.6666666666667,1.2080921584513
"1085",86250,232,7,5,55,"g",80,"MUTED GTR",2.6695668136819,55.5555555555556,1.2080921584513
"1086",86250,232,7,5,62,"d'",80,"MUTED GTR",2.6695668136819,62.037037037037,1.2080921584513
"1087",86250,232,7,5,67,"g'",80,"MUTED GTR",2.6695668136819,66.6666666666667,1.2080921584513
"1088",86500,232,7,5,55,"g",80,"MUTED GTR",2.67730468850417,55.5555555555556,1.2080921584513
"1089",86500,232,7,5,62,"d'",80,"MUTED GTR",2.67730468850417,62.037037037037,1.2080921584513
"1090",86500,232,7,5,67,"g'",80,"MUTED GTR",2.67730468850417,66.6666666666667,1.2080921584513
"1091",87000,232,7,5,55,"g",80,"MUTED GTR",2.6927804381487,55.5555555555556,1.2080921584513
"1092",87000,232,7,5,59,"b",80,"MUTED GTR",2.6927804381487,59.2592592592593,1.2080921584513
"1093",87000,232,7,5,62,"d'",80,"MUTED GTR",2.6927804381487,62.037037037037,1.2080921584513
"1094",88000,732,7,5,48,"c",80,"MUTED GTR",2.72373193743776,49.0740740740741,2.14591054295827
"1095",88000,732,7,5,55,"g",80,"MUTED GTR",2.72373193743776,55.5555555555556,2.14591054295827
"1096",88000,732,7,5,60,"c'",80,"MUTED GTR",2.72373193743776,60.1851851851852,2.14591054295827
"1097",88750,732,7,5,48,"c",80,"MUTED GTR",2.74694556190456,49.0740740740741,2.14591054295827
"1098",88750,732,7,5,55,"g",80,"MUTED GTR",2.74694556190456,55.5555555555556,2.14591054295827
"1099",88750,732,7,5,60,"c'",80,"MUTED GTR",2.74694556190456,60.1851851851852,2.14591054295827
"1100",89500,732,7,5,48,"c",80,"MUTED GTR",2.77015918637136,49.0740740740741,2.14591054295827
"1101",89500,732,7,5,55,"g",80,"MUTED GTR",2.77015918637136,55.5555555555556,2.14591054295827
"1102",89500,732,7,5,60,"c'",80,"MUTED GTR",2.77015918637136,60.1851851851852,2.14591054295827
"1103",90250,234,7,5,48,"c",80,"MUTED GTR",2.79337281083816,49.0740740740741,1.21328827773609
"1104",90250,234,7,5,55,"g",80,"MUTED GTR",2.79337281083816,55.5555555555556,1.21328827773609
"1105",90250,234,7,5,60,"c'",80,"MUTED GTR",2.79337281083816,60.1851851851852,1.21328827773609
"1106",90500,116,7,5,48,"c",80,"MUTED GTR",2.80111068566043,49.0740740740741,0.854250157539209
"1107",90500,116,7,5,55,"g",80,"MUTED GTR",2.80111068566043,55.5555555555556,0.854250157539209
"1108",90500,116,7,5,60,"c'",80,"MUTED GTR",2.80111068566043,60.1851851851852,0.854250157539209
"1109",91000,234,7,5,48,"c",80,"MUTED GTR",2.81658643530496,49.0740740740741,1.21328827773609
"1110",91000,234,7,5,55,"g",80,"MUTED GTR",2.81658643530496,55.5555555555556,1.21328827773609
"1111",91000,234,7,5,60,"c'",80,"MUTED GTR",2.81658643530496,60.1851851851852,1.21328827773609
"1112",92000,500,7,5,52,"e",80,"MUTED GTR",2.84753793459403,52.7777777777778,1.77354035619941
"1113",92000,500,7,5,59,"b",80,"MUTED GTR",2.84753793459403,59.2592592592593,1.77354035619941
"1114",92000,500,7,5,64,"e'",80,"MUTED GTR",2.84753793459403,63.8888888888889,1.77354035619941
"1115",92500,250,7,5,52,"e",80,"MUTED GTR",2.86301368423856,52.7777777777778,1.25408241257661
"1116",92500,250,7,5,59,"b",80,"MUTED GTR",2.86301368423856,59.2592592592593,1.25408241257661
"1117",92500,250,7,5,64,"e'",80,"MUTED GTR",2.86301368423856,63.8888888888889,1.25408241257661
"1118",92750,500,7,5,52,"e",80,"MUTED GTR",2.87075155906083,52.7777777777778,1.77354035619941
"1119",92750,500,7,5,59,"b",80,"MUTED GTR",2.87075155906083,59.2592592592593,1.77354035619941
"1120",92750,500,7,5,67,"g'",80,"MUTED GTR",2.87075155906083,66.6666666666667,1.77354035619941
"1121",93500,250,7,5,52,"e",80,"MUTED GTR",2.89396518352762,52.7777777777778,1.25408241257661
"1122",93500,250,7,5,59,"b",80,"MUTED GTR",2.89396518352762,59.2592592592593,1.25408241257661
"1123",93500,250,7,5,67,"g'",80,"MUTED GTR",2.89396518352762,66.6666666666667,1.25408241257661
"1124",93750,250,7,5,52,"e",80,"MUTED GTR",2.90170305834989,52.7777777777778,1.25408241257661
"1125",93750,250,7,5,59,"b",80,"MUTED GTR",2.90170305834989,59.2592592592593,1.25408241257661
"1126",93750,250,7,5,67,"g'",80,"MUTED GTR",2.90170305834989,66.6666666666667,1.25408241257661
"1127",94250,250,7,5,52,"e",80,"MUTED GTR",2.91717880799442,52.7777777777778,1.25408241257661
"1128",94250,250,7,5,59,"b",80,"MUTED GTR",2.91717880799442,59.2592592592593,1.25408241257661
"1129",94250,250,7,5,67,"g'",80,"MUTED GTR",2.91717880799442,66.6666666666667,1.25408241257661
"1130",94500,250,7,5,52,"e",80,"MUTED GTR",2.92491668281669,52.7777777777778,1.25408241257661
"1131",94500,250,7,5,59,"b",80,"MUTED GTR",2.92491668281669,59.2592592592593,1.25408241257661
"1132",94500,250,7,5,67,"g'",80,"MUTED GTR",2.92491668281669,66.6666666666667,1.25408241257661
"1133",95000,750,7,5,52,"e",80,"MUTED GTR",2.94039243246122,52.7777777777778,2.17213445546124
"1134",95000,750,7,5,59,"b",80,"MUTED GTR",2.94039243246122,59.2592592592593,2.17213445546124
"1135",95000,750,7,5,67,"g'",80,"MUTED GTR",2.94039243246122,66.6666666666667,2.17213445546124
"1136",96000,480,7,5,50,"d",80,"MUTED GTR",2.97134393175029,50.9259259259259,1.73770756436899
"1137",96000,480,7,5,57,"a",80,"MUTED GTR",2.97134393175029,57.4074074074074,1.73770756436899
"1138",96000,480,7,5,62,"d'",80,"MUTED GTR",2.97134393175029,62.037037037037,1.73770756436899
"1139",96000,480,7,5,66,"f#'",80,"MUTED GTR",2.97134393175029,65.7407407407407,1.73770756436899
"1140",96750,480,7,5,50,"d",80,"MUTED GTR",2.99455755621709,50.9259259259259,1.73770756436899
"1141",96750,480,7,5,57,"a",80,"MUTED GTR",2.99455755621709,57.4074074074074,1.73770756436899
"1142",96750,480,7,5,62,"d'",80,"MUTED GTR",2.99455755621709,62.037037037037,1.73770756436899
"1143",96750,480,7,5,66,"f#'",80,"MUTED GTR",2.99455755621709,65.7407407407407,1.73770756436899
"1144",97500,478,7,5,50,"d",80,"MUTED GTR",3.01777118068389,50.9259259259259,1.73408356133289
"1145",97500,478,7,5,57,"a",80,"MUTED GTR",3.01777118068389,57.4074074074074,1.73408356133289
"1146",97500,478,7,5,62,"d'",80,"MUTED GTR",3.01777118068389,62.037037037037,1.73408356133289
"1147",97500,478,7,5,66,"f#'",80,"MUTED GTR",3.01777118068389,65.7407407407407,1.73408356133289
"1148",98250,480,7,5,50,"d",80,"MUTED GTR",3.04098480515069,50.9259259259259,1.73770756436899
"1149",98250,480,7,5,57,"a",80,"MUTED GTR",3.04098480515069,57.4074074074074,1.73770756436899
"1150",98250,480,7,5,62,"d'",80,"MUTED GTR",3.04098480515069,62.037037037037,1.73770756436899
"1151",98250,480,7,5,66,"f#'",80,"MUTED GTR",3.04098480515069,65.7407407407407,1.73770756436899
"1152",99000,728,7,5,50,"d",80,"MUTED GTR",3.06419842961748,50.9259259259259,2.1400393676797
"1153",99000,728,7,5,57,"a",80,"MUTED GTR",3.06419842961748,57.4074074074074,2.1400393676797
"1154",99000,728,7,5,62,"d'",80,"MUTED GTR",3.06419842961748,62.037037037037,2.1400393676797
"1155",99000,728,7,5,66,"f#'",80,"MUTED GTR",3.06419842961748,65.7407407407407,2.1400393676797
"1156",1e+05,472,7,5,55,"g",80,"MUTED GTR",3.09514992890655,55.5555555555556,1.72316582282267
"1157",1e+05,472,7,5,62,"d'",80,"MUTED GTR",3.09514992890655,62.037037037037,1.72316582282267
"1158",1e+05,472,7,5,67,"g'",80,"MUTED GTR",3.09514992890655,66.6666666666667,1.72316582282267
"1159",100500,232,7,5,55,"g",80,"MUTED GTR",3.11062567855108,55.5555555555556,1.2080921584513
"1160",100500,232,7,5,62,"d'",80,"MUTED GTR",3.11062567855108,62.037037037037,1.2080921584513
"1161",100500,232,7,5,67,"g'",80,"MUTED GTR",3.11062567855108,66.6666666666667,1.2080921584513
"1162",100750,232,7,5,55,"g",80,"MUTED GTR",3.11836355337335,55.5555555555556,1.2080921584513
"1163",100750,232,7,5,62,"d'",80,"MUTED GTR",3.11836355337335,62.037037037037,1.2080921584513
"1164",100750,232,7,5,67,"g'",80,"MUTED GTR",3.11836355337335,66.6666666666667,1.2080921584513
"1165",101500,232,7,5,55,"g",80,"MUTED GTR",3.14157717784015,55.5555555555556,1.2080921584513
"1166",101500,232,7,5,62,"d'",80,"MUTED GTR",3.14157717784015,62.037037037037,1.2080921584513
"1167",101500,232,7,5,67,"g'",80,"MUTED GTR",3.14157717784015,66.6666666666667,1.2080921584513
"1168",102250,232,7,5,55,"g",80,"MUTED GTR",3.16479080230695,55.5555555555556,1.2080921584513
"1169",102250,232,7,5,62,"d'",80,"MUTED GTR",3.16479080230695,62.037037037037,1.2080921584513
"1170",102250,232,7,5,67,"g'",80,"MUTED GTR",3.16479080230695,66.6666666666667,1.2080921584513
"1171",102500,232,7,5,55,"g",80,"MUTED GTR",3.17252867712921,55.5555555555556,1.2080921584513
"1172",102500,232,7,5,62,"d'",80,"MUTED GTR",3.17252867712921,62.037037037037,1.2080921584513
"1173",102500,232,7,5,67,"g'",80,"MUTED GTR",3.17252867712921,66.6666666666667,1.2080921584513
"1174",103000,722,7,5,55,"g",80,"MUTED GTR",3.18800442677375,55.5555555555556,2.13120227817026
"1175",103000,722,7,5,59,"b",80,"MUTED GTR",3.18800442677375,59.2592592592593,2.13120227817026
"1176",103000,722,7,5,62,"d'",80,"MUTED GTR",3.18800442677375,62.037037037037,2.13120227817026
"1177",104000,732,7,5,48,"c",80,"MUTED GTR",3.21895592606281,49.0740740740741,2.14591054295827
"1178",104000,732,7,5,55,"g",80,"MUTED GTR",3.21895592606281,55.5555555555556,2.14591054295827
"1179",104000,732,7,5,60,"c'",80,"MUTED GTR",3.21895592606281,60.1851851851852,2.14591054295827
"1180",104750,732,7,5,48,"c",80,"MUTED GTR",3.24216955052961,49.0740740740741,2.14591054295827
"1181",104750,732,7,5,55,"g",80,"MUTED GTR",3.24216955052961,55.5555555555556,2.14591054295827
"1182",104750,732,7,5,60,"c'",80,"MUTED GTR",3.24216955052961,60.1851851851852,2.14591054295827
"1183",105500,732,7,5,48,"c",80,"MUTED GTR",3.26538317499641,49.0740740740741,2.14591054295827
"1184",105500,732,7,5,55,"g",80,"MUTED GTR",3.26538317499641,55.5555555555556,2.14591054295827
"1185",105500,732,7,5,60,"c'",80,"MUTED GTR",3.26538317499641,60.1851851851852,2.14591054295827
"1186",106250,234,7,5,48,"c",80,"MUTED GTR",3.28859679946321,49.0740740740741,1.21328827773609
"1187",106250,234,7,5,55,"g",80,"MUTED GTR",3.28859679946321,55.5555555555556,1.21328827773609
"1188",106250,234,7,5,60,"c'",80,"MUTED GTR",3.28859679946321,60.1851851851852,1.21328827773609
"1189",106500,116,7,5,48,"c",80,"MUTED GTR",3.29633467428548,49.0740740740741,0.854250157539209
"1190",106500,116,7,5,55,"g",80,"MUTED GTR",3.29633467428548,55.5555555555556,0.854250157539209
